#arb_time(seconds) flux_density(Jy/beam)
6.290674656300000846e+06 -2.464869999999999894e+00
6.290675156300000846e+06 -5.633700000000000374e-01
6.290675656300000846e+06 -2.096979999999999844e+00
6.290676156300000846e+06 -2.790830000000000144e+00
6.290676656300000846e+06 -1.542450000000000099e+00
6.290677156300000846e+06 -2.362839999999999829e+00
6.290677656300000846e+06 -1.372659999999999991e+00
6.290678156300000846e+06 -1.542599999999999971e+00
6.290678656300000846e+06 -2.289209999999999856e-02
6.290679156300000846e+06 -4.359849999999999781e+00
6.290679656300000846e+06 -4.971519999999999939e+00
6.290680156300000846e+06 -2.570359999999999978e+00
6.290680656300000846e+06 -4.316510000000000069e-01
6.290681156300000846e+06 -1.653739999999999988e+00
6.290681656300000846e+06 -1.571700000000000097e+00
6.290682156300000846e+06 -1.918269999999999920e+00
6.290682656300000846e+06 -4.693760000000000154e+00
6.290683156300000846e+06 -2.187429999999999986e+00
6.290683656300000846e+06 -1.227289999999999992e+00
6.290684156300000846e+06 -1.503339999999999899e+00
6.290684656300000846e+06 2.617630000000000123e+00
6.290685156300000846e+06 -6.935639999999999583e-01
6.290685656300000846e+06 -3.040280000000000094e+00
6.290686156300000846e+06 -3.333990000000000009e+00
6.290686656300000846e+06 -2.600490000000000190e+00
6.290687156300000846e+06 5.139429999999999693e-02
6.290687656300000846e+06 -2.365790000000000060e+00
6.290688156300000846e+06 -2.253460000000000019e+00
6.290688656300000846e+06 -9.371059999999999945e-01
6.290689156300000846e+06 2.083440000000000014e-01
6.290689656300000846e+06 -1.947950000000000070e+00
6.290690156300000846e+06 8.536870000000000569e-02
6.290690656300000846e+06 -2.942219999999999835e+00
6.290691156300000846e+06 -2.021679999999999922e+00
6.290691656300000846e+06 -2.711370000000000058e+00
6.290692156300000846e+06 -1.953310000000000102e+00
6.290692656300000846e+06 -1.888239999999999919e+00
6.290693156300000846e+06 -3.272260000000000169e-01
6.290693656300000846e+06 5.396220000000000461e-01
6.290694156300000846e+06 1.611180000000000057e+00
6.290694656300000846e+06 1.286080000000000001e-01
6.290695156300000846e+06 7.643199999999999994e-01
6.290695656300000846e+06 6.223330000000000251e-01
6.290696156300000846e+06 -1.098179999999999934e+00
6.290696656300000846e+06 -1.027030000000000109e+00
6.290697156300000846e+06 -8.105170000000000430e-01
6.290697656300000846e+06 -1.623690000000000078e+00
6.290698156300000846e+06 3.460049999999999848e+00
6.290698656300000846e+06 3.340930000000000177e+00
6.290699156300000846e+06 1.905999999999999917e+00
6.290699656300000846e+06 1.309369999999999923e+00
6.290700156000000425e+06 2.834769999999999790e+00
6.290700656000000425e+06 2.629370000000000207e+00
6.290701156000000425e+06 3.028369999999999784e+00
6.290701656000000425e+06 2.740050000000000097e+00
6.290702156000000425e+06 5.067149999999999821e+00
6.290702656000000425e+06 5.350690000000000168e+00
6.290703156000000425e+06 7.172130000000000116e+00
6.290703656000000425e+06 5.208070000000000199e+00
6.299295156299999915e+06 -6.477599999999999802e+00
6.299295656299999915e+06 -5.727940000000000254e+00
6.299296156299999915e+06 6.817319999999999602e+00
6.299296656299999915e+06 2.636219999999999786e+00
6.299297156299999915e+06 2.794020000000000170e+00
6.299297656299999915e+06 3.060029999999999806e+00
6.299298156299999915e+06 2.192070000000000185e+00
6.299298656299999915e+06 2.985580000000000123e+00
6.299299156299999915e+06 2.002650000000000041e+00
6.299299656299999915e+06 2.086860000000000159e+00
6.299300156299999915e+06 3.938790000000000013e+00
6.299300656299999915e+06 3.935999999999999943e+00
6.299301156299999915e+06 4.045180000000000220e+00
6.299301656299999915e+06 2.072350000000000136e+00
6.299302156299999915e+06 3.298449999999999882e+00
6.299302656299999915e+06 3.095940000000000136e+00
6.299303156299999915e+06 3.179800000000000182e+00
6.299303656299999915e+06 2.358719999999999928e+00
6.299304156299999915e+06 2.392869999999999830e+00
6.299304656299999915e+06 2.993689999999999962e+00
6.299305156299999915e+06 2.328209999999999891e+00
6.299305656299999915e+06 2.050460000000000171e+00
6.299306156299999915e+06 6.527429999999999621e-01
6.299306656299999915e+06 1.755270000000000108e+00
6.299307156299999915e+06 2.079590000000000050e+00
6.299307656299999915e+06 1.684790000000000010e+00
6.299308156299999915e+06 1.439990000000000103e+00
6.299308656299999915e+06 2.959360000000000213e+00
6.299309156299999915e+06 5.684649999999999981e-01
6.299309656299999915e+06 1.761400000000000077e+00
6.299310156299999915e+06 3.198570000000000135e+00
6.299310656299999915e+06 3.036099999999999799e+00
6.299311156299999915e+06 2.254890000000000061e+00
6.299311656299999915e+06 1.671929999999999916e+00
6.299312156299999915e+06 9.402719999999999967e-01
6.299312656299999915e+06 1.243919999999999915e+00
6.299313156299999915e+06 3.197859999999999925e+00
6.299313656299999915e+06 1.997679999999999900e+00
6.299314156299999915e+06 9.682089999999999863e-01
6.299314656299999915e+06 5.187899999999999956e+00
6.299315156299999915e+06 4.273080000000000211e+00
6.299315656299999915e+06 4.625119999999999898e+00
6.299316156299999915e+06 6.096890000000000143e+00
6.299316656299999915e+06 7.366480000000000139e+00
6.299317156299999915e+06 8.721019999999999328e+00
6.299317656299999915e+06 6.573669999999999902e+00
6.299318156299999915e+06 6.386359999999999815e+00
6.299318656299999915e+06 7.777910000000000323e+00
6.299319156299999915e+06 8.041669999999999874e+00
6.299319656299999915e+06 8.849949999999999761e+00
6.299320156299999915e+06 9.257649999999999935e+00
6.299320656299999915e+06 1.047519999999999918e+01
6.299321156299999915e+06 1.014850000000000030e+01
6.299321656299999915e+06 1.102549999999999919e+01
6.299322156299999915e+06 1.069839999999999947e+01
6.299322656299999915e+06 1.225309999999999988e+01
6.299323156299999915e+06 1.433539999999999992e+01
6.299323656299999915e+06 1.268060000000000009e+01
6.299324156299999915e+06 1.342619999999999969e+01
6.299324656299999915e+06 1.627139999999999986e+01
6.299325156299999915e+06 1.702690000000000126e+01
6.299325656299999915e+06 1.595889999999999986e+01
6.299326156299999915e+06 1.685000000000000142e+01
6.299326656299999915e+06 1.467960000000000065e+01
6.299327156299999915e+06 1.399649999999999928e+01
6.299327656299999915e+06 1.368410000000000082e+01
6.299328156303999946e+06 1.193350000000000044e+01
6.299328656303999946e+06 9.160360000000000724e+00
6.299329156303999946e+06 1.046679999999999922e+01
6.299329656303999946e+06 1.041660000000000075e+01
6.299330156299999915e+06 1.019490000000000052e+01
6.299330656299999915e+06 1.083270000000000088e+01
6.299331156299999915e+06 1.127599999999999980e+01
6.299331656299999915e+06 1.022369999999999912e+01
6.299332156299999915e+06 1.250740000000000052e+01
6.299332656299999915e+06 1.217939999999999934e+01
6.299333156299999915e+06 9.873049999999999216e+00
6.299333656299999915e+06 1.096889999999999965e+01
6.299334156299999915e+06 1.390670000000000073e+01
6.299334656299999915e+06 1.096790000000000020e+01
6.299335156299999915e+06 1.037759999999999927e+01
6.299335656299999915e+06 8.957969999999999544e+00
6.299336156299999915e+06 8.881059999999999732e+00
6.299336656299999915e+06 5.727229999999999599e+00
6.299337156299999915e+06 4.005930000000000213e+00
6.299337656299999915e+06 6.277059999999999640e+00
6.299338156299999915e+06 3.464199999999999946e+00
6.299338656299999915e+06 3.197490000000000054e-01
6.299339156299999915e+06 1.857799999999999896e+00
6.299339656299999915e+06 2.020910000000000206e+00
6.299340156299999915e+06 3.424720000000000208e+00
6.299340656299999915e+06 3.080649999999999888e+00
6.299341156299999915e+06 5.343909999999999494e-01
6.299341656299999915e+06 4.379319999999999879e-01
6.299342156299999915e+06 1.011649999999999938e+00
6.299342656299999915e+06 -2.051300000000000068e-01
6.299343156299999915e+06 1.283409999999999940e+00
6.299343656299999915e+06 1.593480000000000008e+00
6.299344156299999915e+06 5.055779999999999719e-01
6.299344656299999915e+06 1.283220000000000027e+00
6.299345156299999915e+06 8.092810000000000281e-01
6.299345656299999915e+06 2.139219999999999899e+00
6.299346156299999915e+06 7.485209999999999919e-01
6.299346656299999915e+06 1.883510000000000018e+00
6.299347156299999915e+06 2.664550000000000196e+00
6.299347656299999915e+06 -1.333099999999999952e+00
6.299348156299999915e+06 1.234359999999999902e+00
6.299348656299999915e+06 -9.804819999999999647e-01
6.299349156299999915e+06 -2.835579999999999767e-01
6.299349656299999915e+06 -2.432719999999999883e-01
6.299350156299999915e+06 8.144109999999999960e-01
6.299350656299999915e+06 1.123380000000000045e+00
6.299351156299999915e+06 7.209109999999999685e-01
6.299351656299999915e+06 1.360260000000000025e+00
6.299352156299999915e+06 1.362449999999999939e+00
6.299352656299999915e+06 -2.517779999999999845e-03
6.299353156299999915e+06 5.164170000000000149e-01
6.299353656299999915e+06 1.177550000000000097e+00
6.299354156299999915e+06 4.630569999999999964e-01
6.299354656299999915e+06 1.543370000000000020e-01
6.299355156299999915e+06 1.556059999999999999e+00
6.299355656299999915e+06 1.573110000000000064e-01
6.299356156299999915e+06 1.217880000000000074e+00
6.299356656299999915e+06 -2.858189999999999897e-01
6.299357156299999915e+06 1.391329999999999956e+00
6.299357656299999915e+06 1.795819999999999972e+00
6.299358156299999915e+06 -1.969640000000000002e-01
6.299358656299999915e+06 1.170169999999999932e+00
6.299359156299999915e+06 2.585200000000000276e-01
6.299359656299999915e+06 3.453809999999999936e-01
6.299360156299999915e+06 -1.526559999999999917e+00
6.299360656299999915e+06 6.696109999999999562e-01
6.299361156299999915e+06 1.331139999999999990e+00
6.299361656299999915e+06 -2.185950000000000115e-01
6.299362156299999915e+06 1.225179999999999936e+00
6.299362656299999915e+06 1.285989999999999966e+00
6.299363156299999915e+06 1.857989999999999919e-01
6.299363656299999915e+06 -2.152989999999999959e+00
6.299364156299999915e+06 -1.266240000000000032e+00
6.299364656299999915e+06 1.816089999999999982e+00
6.299365156299999915e+06 -4.060400000000000120e-02
6.299365656299999915e+06 1.455680000000000085e+00
6.299366156299999915e+06 1.735619999999999941e+00
6.299366656299999915e+06 4.498719999999999941e-01
6.299367156299999915e+06 -1.263789999999999969e+00
6.299367656299999915e+06 -4.487920000000000242e-01
6.299368156299999915e+06 1.135099999999999998e+00
6.299368656299999915e+06 1.496669999999999945e+00
6.299369156299999915e+06 -2.058429999999999982e-01
6.299369656299999915e+06 1.847639999999999949e+00
6.299370156299999915e+06 1.026380000000000070e+00
6.299370656299999915e+06 6.548469999999999569e-01
6.299371156299999915e+06 8.942489999999999606e-01
6.299371656299999915e+06 8.816260000000000208e-01
6.299372156299999915e+06 1.898859999999999992e+00
6.299372656299999915e+06 -1.234650000000000053e-01
6.299373156299999915e+06 1.234529999999999905e+00
6.299373656299999915e+06 1.001149999999999984e+00
6.299374156299999915e+06 1.908099999999999907e+00
6.299374656299999915e+06 8.852689999999999726e-01
6.299375156299999915e+06 -5.511040000000000383e-01
6.299375656299999915e+06 3.258739999999999970e-01
6.299376156299999915e+06 2.547690000000000232e-01
6.299376656299999915e+06 2.892419999999999991e+00
6.299377156299999915e+06 2.647970000000000046e-01
6.299377656299999915e+06 1.633999999999999897e+00
6.299378156299999915e+06 7.904200000000000115e-01
6.299378656299999915e+06 1.557220000000000049e+00
6.299379156299999915e+06 -9.017539999999999445e-01
6.299379656299999915e+06 2.743339999999999890e+00
6.299380156299999915e+06 1.072519999999999918e+00
6.299380656299999915e+06 -1.472490000000000077e+00
6.299381156299999915e+06 1.270780000000000021e+00
6.299381656299999915e+06 -2.871119999999999783e-01
6.299382156299999915e+06 8.352469999999999617e-01
6.299382656299999915e+06 -8.442070000000000407e-01
6.299383156299999915e+06 -6.652179999999999760e-01
6.299383656299999915e+06 7.412840000000000540e-01
6.299384156299999915e+06 1.260270000000000001e+00
6.299384656299999915e+06 2.274919999999999831e+00
6.299385156299999915e+06 -4.836360000000000103e-01
6.299385656299999915e+06 1.329870000000000108e+00
6.299386156299999915e+06 1.195759999999999934e+00
6.299386656299999915e+06 3.777099999999999902e-02
6.299387156299999915e+06 -1.253949999999999898e+00
6.299387656299999915e+06 2.109780000000000211e+00
6.299388156299999915e+06 -8.998180000000000067e-01
6.299388656299999915e+06 2.663030000000000119e-01
6.299389156299999915e+06 8.614030000000000298e-01
6.299389656299999915e+06 -5.359390000000000542e-01
6.299390156299999915e+06 1.820130000000000026e+00
6.299390656299999915e+06 4.882119999999999793e-01
6.299391156299999915e+06 -6.592449999999999699e-01
6.299391656299999915e+06 -2.011509999999999909e+00
6.299392156299999915e+06 7.574029999999999652e-02
6.299392656299999915e+06 1.536429999999999962e+00
6.299393156299999915e+06 1.033050000000000024e+00
6.299393656299999915e+06 2.033580000000000165e+00
6.299394156299999915e+06 2.040919999999999845e+00
6.299394656299999915e+06 1.230250000000000066e+00
6.299395156299999915e+06 8.499299999999999633e-01
6.299395656299999915e+06 3.947109999999999785e-01
6.299396156299999915e+06 2.212899999999999867e+00
6.299396656299999915e+06 -2.056970000000000187e+00
6.299397156299999915e+06 1.549020000000000119e-01
6.299397656299999915e+06 -5.355199999999999960e-01
6.299398156299999915e+06 1.138679999999999914e+00
6.299398656299999915e+06 1.560759999999999925e+00
6.299399156299999915e+06 -7.842219999999999747e-02
6.299399656299999915e+06 -4.983930000000000304e-02
6.299400156299999915e+06 1.318860000000000032e-01
6.299400656299999915e+06 -1.469820000000000015e-01
6.299401156299999915e+06 -5.955679999999999863e-01
6.299401656299999915e+06 -1.374560000000000004e+00
6.299402156299999915e+06 1.016950000000000021e+00
6.299402656299999915e+06 2.370430000000000037e-01
6.299403156299999915e+06 -2.699010000000000020e-01
6.299403656299999915e+06 1.659019999999999939e+00
6.299404156299999915e+06 -1.380390000000000006e+00
6.299404656299999915e+06 4.328370000000000273e-01
6.299405156299999915e+06 1.714339999999999975e+00
6.299405656299999915e+06 1.488129999999999953e+00
6.299406156299999915e+06 6.858070000000000555e-01
6.299406656299999915e+06 1.412959999999999994e+00
6.299407156299999915e+06 4.161449999999999871e-01
6.299407656299999915e+06 1.714199999999999946e+00
6.299408156299999915e+06 3.769149999999999778e+00
6.299408656299999915e+06 8.094509999999999650e+00
6.568653398000000976e+06 2.520100000000000118e-01
6.568653898000000976e+06 -2.462380000000000124e-01
6.568654398000000976e+06 1.021240000000000064e-01
6.568654898000000976e+06 -2.447880000000000056e-01
6.568655398000000976e+06 5.125099999999999795e-02
6.568655898000000976e+06 4.027390000000000136e-01
6.568656398000000976e+06 6.556130000000000013e-01
6.568656898000000976e+06 -4.719140000000000001e-01
6.568657398000000976e+06 2.268340000000000078e-01
6.568657898000000976e+06 -7.459980000000000500e-01
6.568658398000000976e+06 -6.134039999999999493e-01
6.568658898000000976e+06 -1.130509999999999904e+00
6.568659398000000976e+06 -4.288919999999999955e-01
6.568659898000000976e+06 -9.979230000000000045e-01
6.568660398000000976e+06 8.453040000000000553e-01
6.568660898000000976e+06 9.540800000000000392e-01
6.568661398000000976e+06 4.323779999999999846e-01
6.568661898000000976e+06 3.292260000000000325e-02
6.568662398000000976e+06 -2.408669999999999978e-01
6.568662898000000976e+06 -6.031180000000000430e-01
6.568663398000000976e+06 5.196030000000000093e-02
6.568663898000000976e+06 5.114279999999999937e-01
6.568664398000000976e+06 8.768110000000000070e-01
6.568664898000000976e+06 -6.991199999999999637e-01
6.568665398000000976e+06 1.071709999999999940e+00
6.568665898000000976e+06 7.659439999999999582e-01
6.568666398000000976e+06 5.817510000000000042e-02
6.568666898000000976e+06 5.605010000000000270e-01
6.568667398000000976e+06 9.154260000000000175e-02
6.568667898000000976e+06 7.094110000000000138e-01
6.568668398000000976e+06 -9.631720000000000281e-01
6.568668898000000976e+06 4.239280000000000270e-01
6.568669398000000976e+06 -1.963619999999999949e-02
6.568669898000000976e+06 -7.369560000000000555e-01
6.568670398000000976e+06 -6.354940000000000033e-01
6.568670898000000976e+06 -6.121410000000000462e-01
6.568671398000000976e+06 7.663730000000000542e-02
6.568671898000000976e+06 -2.883979999999999877e-01
6.568672398000000976e+06 -6.089919999999999778e-01
6.568672898000000976e+06 -9.872880000000000544e-01
6.568673398000000976e+06 -2.123299999999999910e-01
6.568673898000000976e+06 1.451300000000000090e-01
6.568674398000000976e+06 2.040049999999999919e-01
6.568674898000000976e+06 7.652989999999999515e-01
6.568675398000000976e+06 8.587129999999999486e-01
6.568675898000000976e+06 -5.480500000000000371e-01
6.568676398000000976e+06 1.032459999999999933e+00
6.568676898000000976e+06 -3.343829999999999858e-01
6.568677398000000976e+06 -1.042659999999999920e+00
6.568677898000000976e+06 7.743349999999999955e-01
6.568678398000000976e+06 1.247200000000000086e+00
6.568678898000000976e+06 7.264490000000000114e-01
6.568679398000000976e+06 1.100860000000000033e-01
6.568679898000000976e+06 -1.237479999999999913e+00
6.568680398000000976e+06 2.870849999999999791e-01
6.568680898000000976e+06 -4.632049999999999779e-01
6.568681398000000976e+06 -1.280959999999999877e-01
6.568681898000000976e+06 -9.378430000000000100e-02
6.568682398000000976e+06 -5.736560000000000270e-02
6.568682898000000976e+06 1.401280000000000026e-01
6.568683398000000976e+06 8.175249999999999462e-01
6.568683898000000976e+06 5.616389999999999993e-01
6.568684398000000976e+06 1.000720000000000054e+00
6.568684898000000976e+06 3.639549999999999730e-01
6.568685398000000976e+06 -1.450700000000000045e-01
6.568685898000000976e+06 -2.770189999999999930e+00
6.568686398000000976e+06 8.722020000000000328e-01
6.568686898000000976e+06 1.681979999999999864e-01
6.568687398000000976e+06 -3.170470000000000232e-01
6.568687898000000976e+06 -5.089700000000000335e-01
6.568688398000000976e+06 -4.720079999999999831e-01
6.568688898000000976e+06 4.450770000000000004e-01
6.568689398000000976e+06 4.824109999999999787e-01
6.568689898000000976e+06 9.176879999999999482e-01
6.568690398000000976e+06 -7.535929999999999712e-03
6.568690898000000976e+06 -3.852229999999999821e-01
6.568691398000000976e+06 6.735640000000000516e-01
6.568691898000000976e+06 1.891380000000000061e+00
6.568692398000000976e+06 5.649009999999999865e-01
6.568692898000000976e+06 4.101460000000000106e-01
6.568693398000000976e+06 5.244499999999999718e-01
6.568693898000000976e+06 7.793680000000000052e-02
6.568694398000000976e+06 -3.262079999999999980e-01
6.568694898000000976e+06 1.335480000000000000e-01
6.568695398000000976e+06 -6.630519999999999747e-01
6.568695898000000976e+06 -4.220659999999999967e-01
6.568696398000000976e+06 -8.595120000000000537e-01
6.568696898000000976e+06 6.511160000000000281e-01
6.568697398000000976e+06 5.025899999999999812e-01
6.568697898000000976e+06 -9.624800000000000022e-01
6.568698398000000976e+06 -5.404830000000000467e-01
6.568698898000000976e+06 7.661249999999999449e-01
6.568699398000000976e+06 -9.787949999999999706e-01
6.568699898000000976e+06 -2.926329999999999903e-02
6.568700398000000976e+06 -4.620380000000000320e-02
6.568700898000000976e+06 5.642740000000000533e-01
6.568701398000000976e+06 2.253690000000000138e-01
6.568701898000000976e+06 4.495609999999999884e-01
6.568702398000000976e+06 -2.889289999999999914e-01
6.568702898000000976e+06 -7.967349999999999433e-02
6.568703398000000976e+06 3.084040000000000115e-01
6.568703898000000976e+06 8.961329999999999574e-01
6.568704398000000976e+06 -4.667890000000000095e-01
6.568704898000000976e+06 -3.944929999999999826e-01
6.568705398000000976e+06 9.051740000000000341e-01
6.568705898000000976e+06 -4.499399999999999927e-02
6.568706398000000976e+06 -3.183960000000000123e-01
6.568706898000000976e+06 -1.214689999999999936e-01
6.568707398000000976e+06 4.347010000000000041e-01
6.568707898000000976e+06 8.516709999999999559e-01
6.568708398000000976e+06 4.138160000000000172e-01
6.568708898000000976e+06 -2.640259999999999829e-02
6.568709398000000976e+06 -2.305270000000000097e-01
6.568709898000000976e+06 -8.773359999999999492e-02
6.568710398000000976e+06 2.546359999999999735e-01
6.568710898000000976e+06 6.458289999999999864e-01
6.568711398000000976e+06 -6.318620000000000347e-01
6.568711898000000976e+06 -1.596309999999999951e-01
6.568712398000000976e+06 2.603849999999999776e-01
6.568712898000000976e+06 -1.846339999999999926e-01
6.568713398000000976e+06 8.412329999999999808e-02
6.568713898000000976e+06 -4.480480000000000018e-01
6.568714398000000976e+06 4.415680000000000160e-01
6.568714898000000976e+06 -8.587120000000000308e-01
6.568715398000000976e+06 8.779090000000000504e-01
6.568715898000000976e+06 1.472630000000000050e-01
6.568716398000000976e+06 6.364220000000000432e-01
6.568716898000000976e+06 -1.442970000000000086e+00
6.568717398000000976e+06 5.194130000000000136e-01
6.568717898000000976e+06 -3.332749999999999879e-01
6.568718398000000976e+06 7.906560000000000255e-01
6.568718898000000976e+06 -4.816630000000000078e-01
6.568719398000000976e+06 1.620149999999999979e+00
6.568719898000000976e+06 -1.515169999999999906e+00
6.568720398000000976e+06 -2.120370000000000033e-01
6.568720898000000976e+06 -6.285809999999999453e-01
6.568721398000000976e+06 -3.341259999999999786e-01
6.568721898000000976e+06 6.066179999999999906e-01
6.568722398000000976e+06 -4.835610000000000186e-01
6.568722898000000976e+06 5.459110000000000351e-01
6.568723398000000976e+06 -3.311700000000000199e-01
6.568723898000000976e+06 -5.785560000000000008e-02
6.568724398000000976e+06 7.661850000000000049e-01
6.568724898000000976e+06 -3.395009999999999972e-01
6.568725398000000976e+06 -2.477250000000000008e-01
6.568725898000000976e+06 -2.658730000000000260e-01
6.568726398000000976e+06 1.681559999999999999e-01
6.568726898000000976e+06 -3.912080000000000002e-01
6.568727398000000976e+06 -2.207840000000000080e-01
6.568727898000000976e+06 2.244389999999999996e-01
6.568728398000000976e+06 1.176029999999999909e+00
6.568728898000000976e+06 1.529560000000000031e+00
6.568729398000000976e+06 6.574229999999999796e-01
6.568729898000000976e+06 3.442760000000000264e-01
6.568730398000000976e+06 -9.571209999999999996e-01
6.568730898000000976e+06 4.103310000000000013e-01
6.568731398000000976e+06 -4.165519999999999778e-01
6.568731898000000976e+06 1.278709999999999916e-02
6.568732398000000976e+06 -9.510440000000000005e-01
6.568732898000000976e+06 -5.706360000000000321e-01
6.568733398000000976e+06 3.144839999999999858e-01
6.568733898000000976e+06 -1.687929999999999986e-01
6.568734398000000976e+06 -7.558470000000000466e-02
6.568734898000000976e+06 3.768560000000000243e-01
6.568735398000000976e+06 -1.221289999999999987e+00
6.568735898000000976e+06 1.902919999999999889e-01
6.568736398000000976e+06 -3.838790000000000258e-01
6.568736898000000976e+06 1.062400000000000011e+00
6.568737398000000976e+06 2.028669999999999918e-01
6.568737898000000976e+06 -3.059350000000000125e-01
6.568738398000000976e+06 -4.300120000000000053e-01
6.568738898000000976e+06 -4.933969999999999745e-01
6.568739398000000976e+06 -1.101189999999999891e+00
6.568739898000000976e+06 1.581569999999999920e+00
6.568740398000000976e+06 -1.650989999999999958e-01
6.568740898000000976e+06 3.600050000000000194e-01
6.568741398000000976e+06 -7.157540000000000013e-01
6.568741898000000976e+06 -2.393969999999999987e-01
6.568742398000000976e+06 -1.118479999999999919e+00
6.568742898000000976e+06 -3.201419999999999960e-02
6.568743398000000976e+06 5.953590000000000271e-02
6.568743898000000976e+06 -5.292339999999999822e-01
6.568744398000000976e+06 -3.782570000000000099e-01
6.568744898000000976e+06 -1.074930000000000052e-01
6.568745398000000976e+06 -5.633660000000000334e-01
6.568745898000000976e+06 9.968350000000000266e-01
6.568746398000000976e+06 7.954909999999999481e-01
6.568746898000000976e+06 -9.464909999999999712e-01
6.568747398000000976e+06 7.597070000000000212e-01
6.568747898000000976e+06 -4.124889999999999946e-01
6.568748397600000724e+06 -8.810320000000000373e-01
6.568748897600000724e+06 -9.607229999999999936e-01
6.568749397600000724e+06 5.134790000000000187e-02
6.568749897600000724e+06 5.181009999999999782e-02
6.568750397600000724e+06 4.445189999999999975e-01
6.568750897600000724e+06 -9.369950000000000223e-01
6.568751397600000724e+06 4.648959999999999759e-01
6.568751897600000724e+06 9.691739999999999799e-01
6.568752397600000724e+06 1.359750000000000014e+00
6.568752897600000724e+06 5.233590000000000186e-01
6.568753397600000724e+06 -2.038729999999999987e-01
6.568753897600000724e+06 -9.248760000000000314e-01
6.568754397600000724e+06 5.389829999999999899e-01
6.568754897600000724e+06 -8.392640000000000100e-01
6.568755397600000724e+06 -3.174000000000000155e-01
6.568755897600000724e+06 -3.427080000000000126e-01
6.568756397600000724e+06 -5.328239999999999643e-01
6.568756897600000724e+06 -4.307739999999999903e-01
6.568757397600000724e+06 7.189790000000000347e-01
6.568757897600000724e+06 1.464779999999999971e-01
6.568758397600000724e+06 4.717609999999999859e-01
6.568758897600000724e+06 5.983829999999999982e-01
6.568759397600000724e+06 -8.702459999999999640e-01
6.568759897600000724e+06 2.195590000000000042e-01
6.568760397600000724e+06 -5.090710000000000512e-01
6.568760897600000724e+06 2.783050000000000246e-01
6.568761397600000724e+06 3.923289999999999833e-01
6.568761897600000724e+06 4.560510000000000258e-02
6.568762397600000724e+06 1.644249999999999878e-02
6.568762897600000724e+06 -1.566220000000000112e-01
6.568763397600000724e+06 -1.307069999999999899e-01
6.568763897600000724e+06 -5.831300000000000372e-01
6.568764397600000724e+06 -4.940479999999999872e-01
6.568764897600000724e+06 -1.672070000000000153e-02
6.568765397600000724e+06 8.350269999999999637e-01
6.568765897600000724e+06 9.178490000000000260e-01
6.568766397600000724e+06 -3.090809999999999946e-01
6.568766897600000724e+06 -1.186309999999999976e+00
6.568767397600000724e+06 9.246919999999999584e-01
6.568767897600000724e+06 -4.272690000000000099e-01
6.568768397600000724e+06 4.541479999999999961e-01
6.568768897600000724e+06 -7.670609999999999928e-02
6.568769397600000724e+06 -2.611089999999999800e-01
6.568769897600000724e+06 -7.868619999999999781e-02
6.568770397600000724e+06 5.312950000000000311e-02
6.568770897600000724e+06 1.962280000000000135e-01
6.568771397600000724e+06 1.166630000000000028e-01
6.568771897600000724e+06 -5.289310000000000400e-01
6.568772397600000724e+06 -5.360270000000000312e-01
6.568772897600000724e+06 4.407389999999999962e-04
6.568773397600000724e+06 3.306120000000000170e-01
6.568773897600000724e+06 4.093950000000000089e-01
6.568774397600000724e+06 1.426800000000000013e-01
6.568774897600000724e+06 -3.558439999999999954e-03
6.568775397600000724e+06 -3.609109999999999818e-01
6.568775897600000724e+06 -3.117539999999999756e-01
6.568776397600000724e+06 -9.213230000000000031e-01
6.568776897600000724e+06 2.476250000000000118e-01
6.568777397600000724e+06 1.355169999999999986e+00
6.568777897600000724e+06 5.173290000000000388e-01
6.568778397600000724e+06 -7.225690000000000168e-01
6.568778897600000724e+06 -3.058150000000000035e-01
6.568779397600000724e+06 2.843539999999999870e-03
6.568779897600000724e+06 -3.100829999999999975e-01
6.568780397600000724e+06 -2.145730000000000137e-01
6.568780897600000724e+06 -9.103539999999999965e-01
6.568781397600000724e+06 -1.089669999999999916e+00
6.568781897600000724e+06 -5.313799999999999635e-01
6.568782397600000724e+06 -3.299340000000000050e-01
6.568782897600000724e+06 -2.927569999999999895e-01
6.568783397600000724e+06 -6.533820000000000183e-01
6.568783897600000724e+06 -3.269839999999999969e-01
6.568784397600000724e+06 1.237510000000000110e+00
6.568784897600000724e+06 5.992840000000000389e-01
6.568785397600000724e+06 -1.037430000000000074e+00
6.568785897600000724e+06 -1.644730000000000025e+00
6.568786397600000724e+06 -5.930950000000000388e-01
6.568786897600000724e+06 -4.049050000000000149e-01
6.568787397600000724e+06 1.708850000000000091e-01
6.568787897600000724e+06 -8.965710000000000068e-01
6.568788397600000724e+06 -2.867149999999999976e-01
6.568788897600000724e+06 4.257250000000000201e-01
6.568789397600000724e+06 3.202269999999999839e-01
6.568789897600000724e+06 -7.010459999999999470e-01
6.568790397600000724e+06 -1.080130000000000035e+00
6.568790897600000724e+06 -1.342550000000000132e-01
6.568791397600000724e+06 1.116479999999999917e+00
6.568791897600000724e+06 6.839919999999999334e-02
6.568792397600000724e+06 5.344229999999999814e-01
6.568792897600000724e+06 3.106749999999999790e-01
6.568793397600000724e+06 -2.893919999999999826e-01
6.568793897600000724e+06 -1.082300000000000068e-01
6.568794397600000724e+06 1.245309999999999917e+00
6.568794897600000724e+06 -7.706069999999999587e-02
6.568795397600000724e+06 -4.272090000000000054e-01
